clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio
708160008,Existing Customer,44,Male,1,Uneducated,Married,$120k +,Blue,33,2,2,3,34516.00,1058.00,33458.00,0.73,7412.00,84.00,0.59,0.03
775112958,Existing Customer,51,Male,1,Unknown,Married,$60k - $80k,Blue,45,2,3,3,11548.00,0.00,11548.00,0.61,7781.00,72.00,0.90,0.00
772430733,Existing Customer,42,Male,2,Graduate,Married,$120k +,Blue,32,1,1,1,34516.00,1440.00,33076.00,0.68,7168.00,88.00,0.57,0.04
820036533,Existing Customer,50,Male,4,Unknown,Married,$80k - $120k,Blue,45,2,1,3,34516.00,1466.00,33050.00,0.69,7223.00,87.00,0.61,0.04
719785683,Existing Customer,41,Male,4,Post-Graduate,Married,$80k - $120k,Blue,36,1,2,2,21751.00,1573.00,20178.00,0.88,8332.00,102.00,0.57,0.07
718306308,Existing Customer,48,Male,4,Graduate,Married,$80k - $120k,Blue,36,1,2,3,27984.00,1793.00,26191.00,0.75,8147.00,81.00,0.59,0.06
789186858,Existing Customer,52,Male,2,Graduate,Married,$80k - $120k,Blue,41,2,5,1,33256.00,928.00,32328.00,0.69,7796.00,97.00,0.59,0.03
715396983,Existing Customer,46,Male,1,Uneducated,Married,$80k - $120k,Blue,36,2,3,2,17698.00,1769.00,15929.00,0.62,8056.00,95.00,0.58,0.10
789304983,Existing Customer,44,Male,0,Unknown,Married,$40k - $60k,Silver,34,2,1,2,22226.00,1864.00,20362.00,0.86,8753.00,97.00,0.70,0.08
709418508,Existing Customer,45,Male,2,Graduate,Married,$60k - $80k,Blue,35,1,2,3,7653.00,1693.00,5960.00,0.68,7508.00,93.00,0.58,0.22
709008708,Existing Customer,47,Male,3,College,Married,Less Than $40k,Blue,34,2,1,2,8390.00,0.00,8390.00,0.80,8316.00,92.00,0.70,0.00
718457058,Existing Customer,43,Male,4,High School,Married,$40k - $60k,Blue,35,1,1,1,3442.00,2517.00,925.00,0.62,7801.00,74.00,0.64,0.73
780108408,Existing Customer,52,Male,2,Graduate,Married,$80k - $120k,Blue,37,1,3,1,34516.00,1369.00,33147.00,0.76,7745.00,82.00,0.64,0.04
720962208,Attrited Customer,42,Male,2,Post-Graduate,Married,$60k - $80k,Blue,27,2,2,2,2476.00,2250.00,226.00,0.97,4659.00,48.00,0.60,0.91
794191008,Existing Customer,46,Male,2,College,Married,$120k +,Blue,40,1,2,2,34516.00,1649.00,32867.00,0.74,7552.00,87.00,0.61,0.05
805516608,Existing Customer,50,Male,1,Graduate,Married,$80k - $120k,Silver,45,2,1,3,34516.00,925.00,33591.00,0.77,7755.00,84.00,0.68,0.03
780114558,Existing Customer,50,Male,1,High School,Married,Less Than $40k,Blue,35,2,1,3,3968.00,2264.00,1704.00,1.10,12535.00,118.00,0.82,0.57
712948383,Existing Customer,48,Male,4,Graduate,Married,$60k - $80k,Gold,36,1,6,1,34516.00,0.00,34516.00,0.72,7396.00,100.00,0.56,0.00
820330008,Existing Customer,46,Male,5,High School,Married,$120k +,Blue,42,1,1,3,32926.00,1540.00,31386.00,0.86,8231.00,98.00,0.56,0.05
801064833,Existing Customer,42,Male,3,Graduate,Married,$80k - $120k,Blue,36,1,1,2,30117.00,2129.00,27988.00,0.77,7930.00,91.00,0.54,0.07
709722858,Existing Customer,50,Male,1,Graduate,Married,$60k - $80k,Blue,37,2,2,2,20708.00,1357.00,19351.00,0.85,8503.00,88.00,0.57,0.07
711388458,Existing Customer,45,Male,3,High School,Married,$60k - $80k,Blue,36,2,5,1,17072.00,1519.00,15553.00,0.83,8591.00,99.00,0.71,0.09
712687083,Existing Customer,44,Male,3,Graduate,Married,$60k - $80k,Blue,24,1,1,3,15043.00,0.00,15043.00,0.65,7234.00,83.00,0.69,0.00
717559533,Existing Customer,47,Male,3,Graduate,Married,$120k +,Silver,42,1,3,1,34516.00,1161.00,33355.00,0.74,8212.00,100.00,0.70,0.03
720443358,Existing Customer,50,Male,2,Unknown,Married,$60k - $80k,Blue,36,1,3,1,8014.00,1250.00,6764.00,0.67,6950.00,84.00,0.59,0.16
709770408,Existing Customer,51,Male,2,Graduate,Married,$120k +,Silver,36,1,1,2,34516.00,1702.00,32814.00,0.71,8652.00,98.00,0.85,0.05
711947358,Existing Customer,49,Male,4,Uneducated,Married,$120k +,Blue,38,2,3,1,18991.00,1208.00,17783.00,0.73,7716.00,83.00,0.80,0.06
712157958,Attrited Customer,44,Male,3,High School,Married,$80k - $120k,Blue,36,1,3,2,10908.00,0.00,10908.00,0.98,4883.00,42.00,0.50,0.00
710192283,Existing Customer,46,Male,4,Post-Graduate,Married,$40k - $60k,Blue,36,1,2,2,2219.00,1180.00,1039.00,0.77,8686.00,91.00,0.63,0.53
808287408,Existing Customer,45,Male,5,Graduate,Married,$80k - $120k,Blue,40,1,2,0,29227.00,1151.00,28076.00,0.73,8420.00,100.00,0.85,0.04
709619433,Existing Customer,52,Male,2,Doctorate,Married,$120k +,Blue,44,1,2,2,34516.00,1382.00,33134.00,0.86,8604.00,108.00,0.71,0.04
708881583,Existing Customer,50,Male,2,Uneducated,Married,$40k - $60k,Blue,43,1,3,1,12458.00,1332.00,11126.00,0.68,8752.00,95.00,0.86,0.11
717696333,Attrited Customer,44,Male,4,Unknown,Married,$120k +,Blue,36,4,3,3,34516.00,0.00,34516.00,1.04,5425.00,60.00,0.88,0.00
819160158,Existing Customer,42,Male,3,Uneducated,Married,$40k - $60k,Blue,37,2,3,3,4960.00,1724.00,3236.00,0.88,8218.00,88.00,0.91,0.35
787539333,Existing Customer,48,Male,4,Graduate,Married,$60k - $80k,Blue,37,1,2,3,7298.00,2517.00,4781.00,0.84,7973.00,88.00,0.69,0.35
716806383,Existing Customer,48,Male,4,Graduate,Married,$80k - $120k,Blue,40,1,1,3,28307.00,1506.00,26801.00,0.82,9042.00,122.00,0.61,0.05
812230308,Existing Customer,47,Male,2,Graduate,Married,$40k - $60k,Blue,42,2,3,3,2430.00,1657.00,773.00,0.66,8444.00,100.00,0.45,0.68
778420383,Existing Customer,49,Male,1,Graduate,Married,$120k +,Blue,29,2,3,2,7650.00,2045.00,5605.00,0.89,8609.00,109.00,0.76,0.27
718756533,Existing Customer,47,Male,2,Uneducated,Married,$80k - $120k,Blue,41,1,2,1,13356.00,1497.00,11859.00,0.75,8963.00,105.00,0.69,0.11
718528833,Existing Customer,51,Male,1,High School,Married,$120k +,Blue,43,2,3,2,30172.00,1825.00,28347.00,0.80,8879.00,101.00,0.58,0.06
718694658,Existing Customer,41,Male,4,Unknown,Married,$80k - $120k,Blue,32,2,1,3,28687.00,1607.00,27080.00,0.75,7523.00,90.00,0.64,0.06
779293308,Existing Customer,51,Male,4,Graduate,Married,$60k - $80k,Silver,33,1,3,3,25653.00,2059.00,23594.00,0.70,8305.00,103.00,0.75,0.08
712654233,Existing Customer,39,Male,3,High School,Married,$80k - $120k,Blue,27,1,3,1,19150.00,1093.00,18057.00,0.72,8327.00,85.00,0.55,0.06
808279158,Existing Customer,51,Male,3,Graduate,Married,$80k - $120k,Blue,46,1,3,1,11765.00,1429.00,10336.00,0.82,8914.00,99.00,0.77,0.12
715519983,Existing Customer,43,Male,2,Post-Graduate,Married,$60k - $80k,Blue,34,1,1,3,13553.00,1448.00,12105.00,0.93,8751.00,94.00,0.81,0.11
708568983,Existing Customer,40,Male,3,High School,Married,$60k - $80k,Blue,28,2,3,1,11476.00,2365.00,9111.00,0.65,8110.00,113.00,0.77,0.21
789412458,Attrited Customer,44,Male,2,Post-Graduate,Married,$60k - $80k,Blue,34,6,3,4,23026.00,2517.00,20509.00,1.03,4909.00,52.00,0.63,0.11
716837508,Existing Customer,48,Male,4,Graduate,Married,$60k - $80k,Blue,37,2,2,1,18477.00,0.00,18477.00,0.77,8695.00,95.00,0.58,0.00
711249858,Attrited Customer,49,Male,4,Unknown,Married,$80k - $120k,Blue,38,2,3,2,29890.00,0.00,29890.00,0.64,3315.00,47.00,0.38,0.00
720522633,Existing Customer,44,Male,3,College,Married,$40k - $60k,Silver,36,2,1,2,16199.00,1533.00,14666.00,0.86,8150.00,106.00,0.63,0.10
709046958,Existing Customer,46,Male,2,Unknown,Married,$60k - $80k,Silver,39,2,1,1,30379.00,2175.00,28204.00,0.67,9059.00,100.00,0.56,0.07
711364233,Existing Customer,41,Male,4,Unknown,Married,$60k - $80k,Platinum,26,1,1,2,34516.00,1559.00,32957.00,0.76,8888.00,104.00,0.76,0.05
712645908,Existing Customer,43,Male,2,High School,Married,$60k - $80k,Blue,37,1,3,3,2600.00,2047.00,553.00,0.75,8804.00,111.00,0.68,0.79
720874983,Existing Customer,51,Male,3,Uneducated,Married,$80k - $120k,Silver,37,1,2,1,34516.00,0.00,34516.00,0.81,8736.00,97.00,0.70,0.00
714052158,Attrited Customer,49,Male,2,High School,Married,$120k +,Blue,39,2,3,2,11714.00,949.00,10765.00,1.04,5366.00,68.00,0.66,0.08
711458583,Existing Customer,47,Male,2,College,Married,$60k - $80k,Silver,35,2,1,1,34516.00,1349.00,33167.00,0.67,8582.00,106.00,0.77,0.04
709019283,Existing Customer,47,Male,1,College,Married,$80k - $120k,Blue,39,2,3,1,5660.00,2210.00,3450.00,0.58,7867.00,100.00,0.70,0.39
710814633,Existing Customer,49,Male,2,Uneducated,Married,$80k - $120k,Blue,31,1,5,3,20734.00,2517.00,18217.00,0.89,8888.00,103.00,0.72,0.12
779805408,Existing Customer,42,Male,3,Unknown,Married,Less Than $40k,Silver,31,1,1,1,14630.00,0.00,14630.00,0.75,8217.00,99.00,0.65,0.00
770848308,Existing Customer,45,Male,2,Graduate,Married,$60k - $80k,Platinum,31,2,2,1,34516.00,1308.00,33208.00,0.75,8773.00,105.00,0.78,0.04
713486583,Existing Customer,41,Male,3,Graduate,Married,$60k - $80k,Blue,29,2,2,1,17277.00,2151.00,15126.00,0.70,8838.00,97.00,0.73,0.13
755212608,Attrited Customer,50,Male,2,Unknown,Married,$40k - $60k,Blue,43,4,3,3,13067.00,0.00,13067.00,1.06,5468.00,71.00,0.78,0.00
771674958,Existing Customer,45,Male,2,High School,Married,$40k - $60k,Blue,33,1,3,3,11529.00,1823.00,9706.00,0.73,8135.00,97.00,0.70,0.16
799468083,Existing Customer,51,Male,2,Graduate,Married,$40k - $60k,Blue,45,2,2,2,11467.00,1146.00,10321.00,1.02,14373.00,97.00,0.76,0.10
709171308,Existing Customer,30,Male,1,High School,Married,$60k - $80k,Blue,16,1,3,3,15795.00,1742.00,14053.00,1.02,13173.00,96.00,0.85,0.11
709108533,Existing Customer,49,Male,4,Graduate,Married,$80k - $120k,Blue,29,2,2,3,9959.00,2216.00,7743.00,0.75,15139.00,90.00,0.84,0.22
715649358,Attrited Customer,39,Male,2,College,Married,$60k - $80k,Blue,26,1,2,2,3879.00,0.00,3879.00,0.93,7786.00,81.00,0.93,0.00
815613033,Existing Customer,49,Male,2,Unknown,Married,Less Than $40k,Silver,44,2,2,3,12518.00,1722.00,10796.00,0.89,14276.00,96.00,0.78,0.14
718113633,Attrited Customer,41,Male,3,Uneducated,Married,$120k +,Blue,36,1,2,3,34516.00,0.00,34516.00,0.38,5603.00,56.00,0.24,0.00
721000833,Existing Customer,49,Male,0,Uneducated,Married,$60k - $80k,Blue,38,1,3,2,3599.00,0.00,3599.00,0.74,13324.00,110.00,0.59,0.00
720086358,Existing Customer,58,Male,2,Doctorate,Married,$120k +,Blue,48,2,3,1,12648.00,1604.00,11044.00,0.72,14465.00,125.00,0.71,0.13
710064033,Attrited Customer,45,Male,3,Uneducated,Married,$40k - $60k,Blue,28,2,2,5,4572.00,0.00,4572.00,0.48,3555.00,42.00,0.40,0.00
710833908,Existing Customer,45,Male,5,High School,Married,$80k - $120k,Blue,25,1,3,3,25601.00,1384.00,24217.00,0.75,12896.00,100.00,0.85,0.05
779349783,Existing Customer,46,Male,3,Doctorate,Married,$60k - $80k,Blue,31,2,2,2,21161.00,1198.00,19963.00,0.78,13119.00,104.00,0.63,0.06
789878283,Existing Customer,39,Male,3,Graduate,Married,$40k - $60k,Blue,29,2,2,2,3152.00,1174.00,1978.00,0.86,13670.00,117.00,0.86,0.37
783361533,Existing Customer,41,Male,3,Unknown,Married,$60k - $80k,Silver,35,2,3,2,33889.00,1203.00,32686.00,0.94,14954.00,112.00,0.62,0.04
715610733,Attrited Customer,60,Male,1,Uneducated,Married,$40k - $60k,Blue,47,6,1,5,3735.00,1175.00,2560.00,1.04,8193.00,66.00,0.65,0.32
712464933,Existing Customer,44,Male,2,Graduate,Married,$80k - $120k,Blue,36,2,2,2,19141.00,1933.00,17208.00,1.05,15203.00,114.00,0.78,0.10
713869083,Existing Customer,56,Male,2,High School,Married,$80k - $120k,Blue,43,2,2,1,29394.00,1002.00,28392.00,0.94,14901.00,92.00,0.67,0.03
711838008,Attrited Customer,37,Male,3,Graduate,Married,$60k - $80k,Blue,28,2,3,2,6407.00,478.00,5929.00,1.02,9322.00,77.00,0.83,0.08
714959358,Attrited Customer,50,Male,3,High School,Married,$80k - $120k,Silver,36,5,3,3,34516.00,2292.00,32224.00,0.88,8045.00,71.00,0.87,0.07
719593608,Attrited Customer,56,Male,1,Uneducated,Married,$80k - $120k,Blue,36,6,2,1,33870.00,0.00,33870.00,0.87,7661.00,61.00,0.53,0.00
716088783,Attrited Customer,60,Male,0,College,Married,$80k - $120k,Blue,50,1,4,2,29239.00,0.00,29239.00,1.06,8169.00,65.00,0.59,0.00
716881683,Attrited Customer,45,Male,5,Uneducated,Married,$80k - $120k,Blue,34,2,3,3,3435.00,2517.00,918.00,0.33,5567.00,51.00,0.55,0.73
721188033,Existing Customer,48,Male,5,College,Married,Less Than $40k,Blue,39,2,3,1,6797.00,2239.00,4558.00,0.92,16171.00,112.00,0.78,0.33
708572658,Existing Customer,49,Male,5,Graduate,Married,$60k - $80k,Silver,38,1,1,2,29531.00,2088.00,27443.00,0.84,15039.00,120.00,0.69,0.07
712833633,Existing Customer,41,Male,2,Post-Graduate,Married,$40k - $60k,Blue,36,2,1,3,10688.00,653.00,10035.00,0.68,13866.00,98.00,0.51,0.06
716106108,Existing Customer,49,Male,4,Post-Graduate,Married,$120k +,Silver,41,2,3,2,34516.00,0.00,34516.00,0.66,13376.00,129.00,0.72,0.00
718045008,Attrited Customer,31,Male,0,Post-Graduate,Married,Less Than $40k,Blue,21,1,2,2,3768.00,0.00,3768.00,0.80,6639.00,71.00,1.15,0.00
711010683,Existing Customer,35,Male,3,High School,Married,$40k - $60k,Blue,27,1,2,3,14382.00,1950.00,12432.00,0.58,12941.00,131.00,0.82,0.14
712256358,Existing Customer,40,Male,3,Graduate,Married,$60k - $80k,Blue,23,1,3,1,22729.00,1581.00,21148.00,1.03,13672.00,110.00,0.75,0.07
811076883,Attrited Customer,45,Male,3,Graduate,Married,$40k - $60k,Blue,40,1,4,3,7979.00,0.00,7979.00,0.47,5056.00,63.00,0.85,0.00
773283108,Existing Customer,31,Male,0,High School,Married,$60k - $80k,Silver,24,1,1,3,32535.00,1722.00,30813.00,0.86,15738.00,116.00,0.66,0.05
788687133,Existing Customer,42,Male,2,Graduate,Married,$80k - $120k,Blue,31,2,3,1,16433.00,0.00,16433.00,0.79,13678.00,125.00,0.74,0.00
820108008,Existing Customer,49,Male,4,Unknown,Married,$80k - $120k,Blue,44,2,3,3,12174.00,1361.00,10813.00,1.05,14743.00,121.00,0.73,0.11
720136458,Existing Customer,39,Male,3,Post-Graduate,Married,$60k - $80k,Blue,36,2,2,3,6867.00,776.00,6091.00,0.72,14119.00,97.00,0.76,0.11
714968208,Existing Customer,52,Male,2,High School,Married,$80k - $120k,Blue,36,2,3,1,18046.00,0.00,18046.00,0.82,13758.00,104.00,0.68,0.00
721169883,Existing Customer,41,Male,5,College,Married,$60k - $80k,Blue,31,1,3,2,5002.00,1945.00,3057.00,1.04,16161.00,109.00,0.79,0.39
711328458,Existing Customer,58,Male,1,High School,Married,$80k - $120k,Blue,50,1,1,3,34516.00,1341.00,33175.00,0.81,13988.00,127.00,0.79,0.04
710745633,Existing Customer,53,Male,1,Unknown,Married,$120k +,Blue,36,2,3,3,19252.00,751.00,18501.00,0.81,14074.00,112.00,0.62,0.04
715017858,Existing Customer,44,Male,2,Uneducated,Married,$120k +,Platinum,36,2,1,3,34516.00,1421.00,33095.00,0.74,14465.00,114.00,0.75,0.04
712021233,Attrited Customer,33,Male,3,Graduate,Married,$60k - $80k,Blue,15,5,1,3,23399.00,0.00,23399.00,1.05,9356.00,74.00,0.85,0.00
718288833,Existing Customer,31,Male,1,Unknown,Married,$40k - $60k,Blue,36,1,3,3,5590.00,875.00,4715.00,0.86,14643.00,127.00,0.76,0.16
766224933,Existing Customer,46,Male,2,Graduate,Married,$80k - $120k,Blue,39,1,1,1,29528.00,1769.00,27759.00,0.77,14428.00,119.00,0.70,0.06
771626283,Existing Customer,54,Male,2,Post-Graduate,Married,$60k - $80k,Platinum,42,1,3,1,34516.00,1996.00,32520.00,0.99,15033.00,114.00,0.81,0.06
708163758,Existing Customer,41,Male,3,Unknown,Married,$120k +,Blue,33,2,4,3,34516.00,638.00,33878.00,0.72,13085.00,139.00,0.68,0.02
716979183,Existing Customer,45,Male,2,College,Married,$60k - $80k,Blue,34,1,1,2,17646.00,1396.00,16250.00,0.85,15527.00,106.00,0.89,0.08
720413658,Existing Customer,44,Male,2,High School,Married,$120k +,Blue,31,2,1,3,6176.00,905.00,5271.00,0.81,15102.00,95.00,0.79,0.15
716323683,Existing Customer,31,Male,0,Graduate,Married,$80k - $120k,Blue,36,2,3,3,32791.00,1607.00,31184.00,0.75,13177.00,106.00,0.74,0.05
713758758,Existing Customer,48,Male,2,High School,Married,Less Than $40k,Silver,36,2,2,2,14581.00,2517.00,12064.00,0.78,17628.00,109.00,0.82,0.17
780349833,Existing Customer,36,Male,2,College,Married,$40k - $60k,Gold,23,1,1,3,23981.00,0.00,23981.00,0.83,15236.00,120.00,0.88,0.00
818235408,Existing Customer,30,Male,0,College,Married,$60k - $80k,Blue,25,2,3,1,19534.00,0.00,19534.00,0.62,15634.00,118.00,0.64,0.00
709213458,Attrited Customer,42,Male,3,High School,Married,$80k - $120k,Blue,36,1,3,2,22993.00,0.00,22993.00,1.00,7867.00,75.00,0.79,0.00
712238958,Existing Customer,45,Male,4,Graduate,Married,Less Than $40k,Blue,36,1,2,3,7231.00,1047.00,6184.00,0.95,15571.00,115.00,0.80,0.15
718123608,Existing Customer,32,Male,2,Graduate,Married,$80k - $120k,Blue,36,2,1,2,25438.00,1907.00,23531.00,0.74,16485.00,104.00,0.79,0.08
716340783,Existing Customer,48,Male,4,High School,Married,$80k - $120k,Blue,36,1,1,2,21526.00,1320.00,20206.00,0.76,14441.00,105.00,0.88,0.06
789791808,Existing Customer,43,Male,4,High School,Married,$40k - $60k,Blue,32,2,2,2,7139.00,1512.00,5627.00,1.11,14802.00,112.00,0.75,0.21
712544358,Existing Customer,48,Male,3,Graduate,Married,$120k +,Gold,36,1,4,2,34516.00,1823.00,32693.00,1.06,15552.00,108.00,0.83,0.05
721488858,Existing Customer,53,Male,3,Uneducated,Married,$60k - $80k,Silver,38,1,3,2,32417.00,871.00,31546.00,0.91,14381.00,121.00,0.86,0.03
708662583,Attrited Customer,41,Male,3,Unknown,Married,$60k - $80k,Silver,29,1,3,4,27945.00,0.00,27945.00,0.90,8345.00,70.00,1.06,0.00
708770883,Existing Customer,43,Male,2,Uneducated,Married,$80k - $120k,Blue,24,2,2,2,16667.00,1463.00,15204.00,0.80,15301.00,115.00,0.80,0.09
712952283,Existing Customer,50,Male,3,Graduate,Married,$120k +,Blue,35,1,1,2,34516.00,1638.00,32878.00,0.76,14474.00,121.00,0.83,0.05
708226833,Existing Customer,53,Male,1,High School,Married,$120k +,Gold,44,1,6,3,34516.00,831.00,33685.00,0.73,13247.00,107.00,0.75,0.02
719773158,Existing Customer,42,Male,3,Graduate,Married,$80k - $120k,Blue,36,1,3,0,29738.00,2370.00,27368.00,0.81,14270.00,97.00,0.90,0.08
709476033,Existing Customer,55,Male,2,Uneducated,Married,$120k +,Blue,48,2,1,2,6577.00,1800.00,4777.00,0.79,14229.00,120.00,0.69,0.27
770560683,Existing Customer,51,Male,1,Graduate,Married,$120k +,Gold,37,2,3,1,34516.00,2417.00,32099.00,0.95,13021.00,117.00,0.63,0.07
788766933,Existing Customer,46,Male,2,Post-Graduate,Married,$80k - $120k,Blue,26,1,3,1,34516.00,714.00,33802.00,0.88,14279.00,97.00,0.76,0.02
718192608,Existing Customer,48,Male,3,Uneducated,Married,$60k - $80k,Blue,36,1,1,2,15524.00,1148.00,14376.00,0.83,13819.00,106.00,0.71,0.07
712517808,Existing Customer,42,Male,5,High School,Married,$60k - $80k,Blue,36,2,4,3,3275.00,1525.00,1750.00,0.75,14830.00,112.00,0.70,0.47
714303483,Existing Customer,40,Male,2,College,Married,$40k - $60k,Gold,31,1,2,1,3735.00,1474.00,2261.00,0.80,15039.00,130.00,0.76,0.40
718728108,Existing Customer,43,Male,4,Uneducated,Married,$60k - $80k,Silver,30,1,3,1,29856.00,1576.00,28280.00,0.80,14887.00,119.00,0.55,0.05
812453283,Existing Customer,42,Male,3,Graduate,Married,$40k - $60k,Blue,37,2,2,3,3161.00,1788.00,1373.00,0.87,13692.00,117.00,0.83,0.57
717439983,Attrited Customer,48,Male,2,Graduate,Married,$80k - $120k,Blue,28,1,3,3,14774.00,2517.00,12257.00,0.98,8293.00,63.00,0.70,0.17
714391683,Attrited Customer,39,Male,4,Unknown,Married,$60k - $80k,Gold,36,4,3,2,34516.00,2517.00,31999.00,0.84,8248.00,66.00,0.65,0.07
708841233,Attrited Customer,41,Male,2,College,Married,$80k - $120k,Blue,33,2,3,3,14682.00,2517.00,12165.00,1.04,8193.00,72.00,0.85,0.17
710663508,Existing Customer,42,Male,4,Uneducated,Married,$40k - $60k,Blue,33,1,2,2,3108.00,2280.00,828.00,0.84,14763.00,99.00,0.80,0.73
716439258,Existing Customer,32,Male,3,Graduate,Married,$60k - $80k,Blue,36,1,1,1,3223.00,1413.00,1810.00,1.01,13648.00,103.00,0.64,0.44
719610708,Existing Customer,43,Male,1,Graduate,Married,$120k +,Blue,34,5,1,3,28612.00,2517.00,26095.00,0.71,14727.00,105.00,0.64,0.09
715026258,Existing Customer,50,Male,1,Graduate,Married,$60k - $80k,Silver,37,1,1,1,6224.00,777.00,5447.00,0.74,13503.00,112.00,0.62,0.13
711706458,Existing Customer,44,Male,4,Doctorate,Married,$80k - $120k,Blue,27,1,2,1,24134.00,1290.00,22844.00,0.81,13311.00,110.00,0.64,0.05
718692258,Existing Customer,43,Male,3,Unknown,Married,$60k - $80k,Blue,34,1,3,1,3755.00,1591.00,2164.00,0.88,14402.00,110.00,0.80,0.42
713632983,Attrited Customer,43,Male,4,High School,Married,$80k - $120k,Blue,35,2,3,2,10588.00,503.00,10085.00,0.92,7886.00,70.00,0.75,0.05
709514433,Existing Customer,41,Male,3,High School,Married,$80k - $120k,Blue,33,2,1,1,13818.00,609.00,13209.00,0.79,13209.00,101.00,0.66,0.04
815520333,Existing Customer,55,Male,3,High School,Married,$60k - $80k,Blue,50,2,1,2,5282.00,1144.00,4138.00,0.80,13513.00,115.00,0.60,0.22
718661958,Existing Customer,41,Male,3,College,Married,$80k - $120k,Blue,28,1,1,3,34516.00,1617.00,32899.00,0.63,13083.00,93.00,0.72,0.05
714682233,Existing Customer,48,Male,3,Graduate,Married,$80k - $120k,Blue,43,1,4,1,9959.00,0.00,9959.00,0.75,14948.00,125.00,0.87,0.00
720736608,Existing Customer,42,Male,2,Graduate,Married,$60k - $80k,Blue,36,2,2,1,6280.00,2181.00,4099.00,0.80,14109.00,92.00,0.88,0.35
714794133,Existing Customer,54,Male,2,Uneducated,Married,$60k - $80k,Blue,45,2,3,1,6546.00,1908.00,4638.00,0.70,14103.00,112.00,0.67,0.29
712532058,Existing Customer,44,Male,3,Post-Graduate,Married,$40k - $60k,Blue,36,1,1,2,12552.00,1405.00,11147.00,0.70,15508.00,95.00,0.79,0.11
708805908,Attrited Customer,30,Male,2,Graduate,Married,Less Than $40k,Silver,18,1,1,3,10017.00,726.00,9291.00,0.92,9299.00,68.00,0.62,0.07
719039283,Existing Customer,32,Male,1,Uneducated,Married,$40k - $60k,Blue,36,2,2,3,3535.00,1964.00,1571.00,0.66,14080.00,85.00,0.81,0.56
716159958,Existing Customer,49,Male,2,Unknown,Married,$60k - $80k,Blue,36,2,1,2,6224.00,1329.00,4895.00,0.74,14238.00,93.00,0.76,0.21
822885033,Existing Customer,31,Male,1,High School,Married,$60k - $80k,Blue,24,2,1,3,4328.00,1493.00,2835.00,0.65,14731.00,120.00,0.77,0.35
716543433,Existing Customer,52,Male,2,College,Married,$80k - $120k,Blue,36,1,2,2,9959.00,1049.00,8910.00,0.98,15195.00,99.00,0.94,0.11
709397508,Existing Customer,48,Male,1,Uneducated,Married,$60k - $80k,Blue,39,2,3,1,8624.00,1709.00,6915.00,0.97,15738.00,111.00,0.82,0.20
802449933,Existing Customer,29,Male,1,Uneducated,Married,$40k - $60k,Blue,23,1,3,1,8147.00,1750.00,6397.00,0.75,14912.00,114.00,0.87,0.22
710451708,Existing Customer,32,Male,1,Graduate,Married,$40k - $60k,Blue,24,1,1,2,9711.00,972.00,8739.00,0.65,14926.00,115.00,0.74,0.10
809540733,Existing Customer,52,Male,2,High School,Married,$80k - $120k,Blue,47,1,1,1,11358.00,1425.00,9933.00,0.61,14327.00,92.00,0.67,0.13
710162133,Attrited Customer,41,Male,4,Graduate,Married,$80k - $120k,Blue,36,1,3,6,4725.00,1253.00,3472.00,1.01,9134.00,77.00,0.97,0.27
712123008,Existing Customer,43,Male,2,High School,Married,$60k - $80k,Blue,31,2,3,1,13381.00,1845.00,11536.00,0.88,14532.00,116.00,0.87,0.14
719094333,Existing Customer,46,Male,4,Uneducated,Married,$80k - $120k,Blue,33,1,2,1,13490.00,1567.00,11923.00,0.80,13159.00,105.00,0.75,0.12
